area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Cable/Fiber,0.175064048,0.175064048,0.175064048,0.175064048,0.175064048,0.031596926
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Cable,0.940222032,0.940222032,0.940222032,0.940222032,0.940222032,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Cable,0.157984629,0.157984629,0.157984629,0.157984629,0.157984629,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Fiber,0.661827498,0.661827498,0.661827498,0.661827498,0.661827498,0.661827498
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Fiber,0.039282664,0.039282664,0.039282664,0.039282664,0.039282664,0.031596926
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,All Fixed Wireless,0.176771990,0.079419300,0.079419300,0.023911187,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,All Fixed Wireless,0.361229718,0.268146883,0.267292912,0.020495303,0.000000000,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Licensed Fixed Wireless,0.176771990,0.079419300,0.079419300,0.023911187,0,0.000000000
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Licensed Fixed Wireless,0.361229718,0.268146883,0.267292912,0.020495303,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.652968037
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.652968037
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,B,All Wired,0,0,0,0,0.000000000,0
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.652968037
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,B,Any Terrestrial,0.917808219,0.899543379,0.890410959,0.598173516,0,0
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.652968037
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,B,All Wired and Licensed Fixed Wireless,0.917808219,0.899543379,0.890410959,0.598173516,0,0.000000000
Total,Census Place,0904965,Bigelow Corners,"Bigelow Corners, CT",219,R,Copper,0.022831050,0.022831050,0,0,0,0.000000000
