area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Cable,0.927346474,0.927346474,0.927346474,0.927346474,0.927346474,0.454920658
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Cable,0.927346474,0.927346474,0.927346474,0.927346474,0.927346474,0.454920658
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Fiber,0.565075073,0.565075073,0.565075073,0.565075073,0.565075073,0.454351384
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Fiber,0.569344624,0.569344624,0.569344624,0.569273465,0.567992599,0.457268911
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,All Fixed Wireless,0.999857682,0.999857682,0.999857682,0.985554686,0.982210204,0.063545151
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,0.984843094,0.982210204,0.060769942
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Unlicensed Fixed Wireless,0.999786522,0.999786522,0.999786522,0.984771935,0.982210204,0.063545151
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Unlicensed Fixed Wireless,0.998861453,0.998861453,0.998861453,0.984771935,0.982210204,0.060769942
